CCNB3	1	chrX	+	49969416	50094909	49969601,50027616,50028259,50031887,50037993,50054496,50055632,50056948,50085338,50089806,50090774,50094370,	50027542,50028127,50031780,50037863,50051505,50055537,50056856,50085201,50089651,50090625,50094240,50094606,
DGKK	0	chrX	-	50108408	50213737	50112018,50113548,50114833,50118056,50119164,50119917,50121230,50121689,50122732,50123075,50125601,50127262,50127822,50129584,50130651,50131616,50133407,50134574,50135447,50136333,50144137,50146181,50146595,50147182,50163505,50165524,50167356,	50113425,50114723,50117970,50119023,50119757,50121097,50121576,50122625,50122979,50125494,50127166,50127718,50129356,50130552,50131525,50133326,50134435,50135339,50136150,50144035,50146059,50146489,50147047,50163401,50165444,50167246,50213033,
SHROOM4	1	chrX	-	50334647	50557044	50339964,50341535,50345813,50351184,50370675,50378668,50381308,50438937,	50341266,50345633,50350381,50370614,50376178,50381174,50438786,50556902,
MAGED1	1	chrX	+	51546103	51645450	51546213,51637445,51638856,51640173,51640367,51640722,51640982,51641289,51641423,51641739,51643392,51645034,	51637365,51638149,51639505,51640304,51640643,51640891,51641210,51641381,51641677,51643278,51644649,51645242,
GPR173	1	chrX	+	53078273	53109797	53078666,	53105707,
HUWE1	1	chrX	-	53559057	53711114	53560372,53561158,53561658,53562462,53563213,53563628,53564657,53565415,53566041,53566773,53569500,53570929,53571723,53572122,53573553,53573786,53575234,53576466,53577729,53578150,53578441,53579402,53579854,53581881,53584388,53585770,53586021,53586493,53587377,53588885,53589205,53589890,53590782,53591683,53592200,53595834,53596787,53600924,53602181,53602748,53604027,53607986,53610876,53611305,53612148,53613531,53613869,53615494,53616776,53617459,53618082,53619588,53620561,53621581,53622363,53627269,53629619,53630462,53631795,53634660,53635870,53641706,53642796,53644108,53644407,53651636,53652219,53654466,53654830,53655571,53655853,53656567,53657986,53658434,53658566,53659516,53661250,53672415,53674517,53675253,53681075,53707139,	53560968,53561477,53562345,53563108,53563341,53564517,53565298,53565796,53566618,53569404,53570802,53571521,53571990,53573397,53573665,53574634,53575920,53577627,53577862,53578227,53579272,53579599,53581594,53584343,53585616,53585932,53586315,53587149,53588717,53589072,53589792,53590707,53591535,53592028,53595652,53596576,53600710,53602115,53602603,53603860,53607791,53610518,53611146,53611972,53613450,53613742,53615342,53616507,53617364,53617960,53619358,53620324,53621459,53622147,53627078,53629525,53630329,53631550,53634484,53635813,53641495,53642705,53643931,53644301,53651556,53652118,53654361,53654690,53655444,53655703,53656467,53657887,53658366,53658519,53659439,53661188,53672263,53674311,53675155,53681007,53707002,53710819,
PHF8	1	chrX	-	53963109	54070607	53965679,53966949,53970676,53989372,54011660,54012382,54013596,54014377,54019272,54020336,54022215,54026394,54028694,54029115,54037717,54040996,54043169,54044254,54048800,54049276,54069253,	53966613,53970567,53989277,54011347,54012249,54013511,54014199,54019169,54020034,54022126,54026303,54028588,54029028,54037555,54040810,54043028,54044094,54048692,54049191,54069064,54070195,
FAM120C	1	chrX	-	54094757	54209688	54099720,54106722,54107893,54112349,54114397,54117859,54143227,54159296,54160479,54161544,54162037,54163023,54177806,54184204,54186049,	54106665,54107755,54112148,54114188,54117745,54142978,54159125,54160206,54161264,54161961,54162924,54177678,54184122,54185803,54208933,
WNK3	1	chrX	-	54219258	54384438	54225086,54228626,54255176,54259453,54263984,54264905,54265532,54276067,54276564,54277883,54278120,54280508,54282320,54285771,54319470,54319760,54321280,54324827,54328292,54334512,54335748,54337724,54360225,	54228424,54255147,54259242,54263371,54264775,54265301,54275130,54276427,54277832,54277965,54280392,54282173,54285707,54319321,54319567,54320986,54324608,54328204,54334355,54335528,54337552,54359570,54384119,
ITIH6	1	chrX	-	54775332	54824673	54776539,54777813,54780197,54780398,54781542,54785431,54786360,54800630,54815082,54817517,54818469,54823529,	54777436,54780084,54780363,54781450,54783398,54786189,54800514,54814913,54817270,54818359,54823375,54824542,
ALAS2	1	chrX	-	55035488	55057497	55035776,55040081,55041448,55042175,55044098,55046937,55047707,55050300,55051273,55052448,	55039919,55041180,55042011,55043919,55046753,55047485,55050190,55051151,55052253,55057375,
FAM104B	1	chrX	-	55169535	55187743	55170308,55172744,55185661,	55172614,55185562,55187570,
SPIN2B	1	chrX	-	57146115	57147924	57147067,	57147726,
FAAH2	1	chrX	+	57313139	57515629	57313450,57319013,57337162,57358240,57367823,57405219,57407462,57458470,57473472,57475151,	57318931,57337026,57358031,57367704,57405084,57407345,57458351,57473361,57474957,57515190,
MTMR8	1	chrX	-	63487961	63615311	63488923,63490953,63548780,63551637,63556008,63557273,63563600,63565057,63568674,63569950,63574814,63576218,63579407,	63490827,63548652,63551437,63555959,63557148,63563491,63564925,63568540,63569822,63574657,63576056,63579285,63615220,
LAS1L	0	chrX	-	64732462	64754636	64732781,64734853,64738345,64743587,64744142,64744494,64744930,64748249,64749138,64749758,64751318,64752510,64753615,	64734703,64737867,64743440,64743936,64744444,64744845,64748140,64749092,64749474,64751237,64752441,64753490,64754360,
HEPH	1	chrX	+	65382391	65488709	65382718,65390579,65392441,65393643,65408383,65409780,65412140,65413480,65415071,65417736,65418870,65420594,65423419,65427176,65428088,65474983,65476172,65478821,65480104,65483530,	65390400,65392197,65393431,65408201,65409526,65411972,65413344,65414940,65417525,65418720,65420382,65423206,65427037,65427957,65474877,65475947,65478682,65479942,65483486,65486282,
AR	1	chrX	+	66764465	66950461	66766604,66863249,66905968,66931531,66937464,66941805,66942826,	66863098,66905852,66931244,66937320,66941675,66942669,66943528,
OPHN1	1	chrX	-	67262186	67653647	67267005,67268299,67272432,67273652,67284019,67293141,67316871,67331801,67333081,67339174,67412835,67413794,67414340,67417106,67421552,67426515,67430124,67432054,67433814,67454430,67494651,67502959,67518938,67652866,	67268258,67272382,67273487,67283696,67292994,67316712,67331696,67333023,67339090,67412761,67413732,67414307,67417028,67421461,67426415,67429995,67431950,67433704,67454329,67494580,67502898,67518843,67652709,67653010,
STARD8	1	chrX	+	67867610	67945678	67867769,67885374,67932827,67935217,67936273,67938471,67939240,67940265,67940964,67941588,67942003,67942488,67943685,67943963,	67885341,67932756,67935136,67936210,67937054,67939067,67940106,67940766,67941378,67941889,67942264,67943468,67943787,67944147,
KIF4A	1	chrX	+	69509940	69640682	69510000,69510428,69510655,69517038,69519052,69521916,69522248,69549371,69550182,69553539,69561781,69563611,69563832,69572506,69573657,69594104,69595198,69596060,69606551,69607147,69615676,69615899,69622545,69623884,69624672,69625755,69626204,69626925,69637854,69639633,	69510288,69510541,69516848,69518963,69521750,69522154,69549255,69550007,69553478,69561649,69563553,69563727,69572450,69573472,69594001,69595054,69595950,69606468,69607034,69615521,69615799,69622416,69623714,69624565,69625678,69626109,69626743,69637738,69639511,69639912,
TEX11	0	chrX	-	69748791	70117396	69749037,69749849,69772096,69773264,69774650,69811673,69825367,69826879,69829027,69830393,69843856,69844774,69849585,69871402,69890364,69898739,69902675,69942546,69945193,69960646,69964069,70026640,70053443,70073003,70073178,70080786,70093157,70099959,	69749685,69771976,69773156,69774501,69811601,69825251,69826809,69828941,69830353,69843800,69844689,69849461,69871300,69890227,69898654,69902524,69942468,69945112,69960551,69964015,70026555,70053363,70072884,70073098,70080707,70093073,70099838,70117315,
NLGN3	1	chrX	+	70364712	70390143	70364814,70368056,70368755,70373386,70375213,70384178,70387650,	70367400,70368696,70373327,70375064,70383993,70386861,70389104,
NONO	1	chrX	+	70503433	70521018	70503571,70504303,70510641,70511822,70514378,70516510,70516897,70517311,70517788,70518358,70518666,	70504247,70510479,70511629,70514077,70516415,70516701,70517227,70517686,70518319,70518557,70519792,
TAF1	1	chrX	+	70586155	70683896	70586344,70587463,70588020,70595136,70597041,70597671,70598303,70598881,70601769,70602513,70602718,70603014,70603985,70604899,70607311,70608228,70608718,70609515,70612568,70612844,70613326,70614095,70617316,70618587,70621589,70626596,70627522,70628001,70641226,70643089,70643916,70644088,70674087,70674707,70678216,70679558,70680653,	70587349,70587904,70595017,70596800,70597453,70598085,70598674,70601593,70602386,70602611,70602841,70603812,70604795,70607111,70608087,70608588,70609435,70612419,70612725,70613151,70613917,70617103,70618422,70621378,70626488,70627424,70627824,70641159,70642967,70643824,70644004,70674020,70674591,70678091,70679402,70680476,70683674,
OGT	1	chrX	+	70752933	70795747	70753186,70756208,70757922,70764485,70767873,70774442,70775235,70775944,70776630,70776955,70777146,70777522,70779275,70779527,70781750,70782867,70783096,70783349,70784603,70787602,70787966,	70756028,70757679,70764417,70767757,70774363,70775040,70775804,70776530,70776802,70777045,70777343,70779117,70779438,70781625,70782697,70782980,70783179,70784451,70787350,70787843,70793470,
ERCC6L	1	chrX	-	71424510	71458897	71428548,	71458694,
HDAC8	1	chrX	-	71549366	71792953	71549926,71571688,71681948,71684581,71708891,71710856,71715118,71787880,71788734,71791959,	71571583,71681854,71684409,71708783,71710779,71715006,71787739,71788604,71791907,71792501,
PHKA1	1	chrX	-	71798664	71933888	71801025,71802448,71804152,71813124,71821879,71822123,71823070,71825250,71825469,71829553,71831034,71838699,71839155,71840751,71843125,71846899,71855149,71856236,71864346,71870318,71872501,71873380,71876092,71877491,71886147,71887323,71896000,71904430,71915726,71925094,71932779,	71802248,71804099,71812954,71821841,71822008,71822969,71825121,71825391,71829474,71830878,71838560,71839064,71840575,71842959,71846821,71855005,71856127,71864212,71870240,71872394,71873285,71875970,71877438,71886001,71887225,71895920,71904348,71915558,71925047,71932621,71933651,
CHIC1	1	chrX	+	72783044	72904246	72783416,72797297,72804408,72899217,72899548,	72797243,72804253,72899161,72899489,72900790,
SLC16A2	1	chrX	+	73641296	73753752	73641902,73740969,73744644,73745728,73749276,	73740825,73744194,73745585,73749048,73751168,
KIAA2022	1	chrX	-	73952684	74145282	73959333,73964312,73965532,	73959935,73965407,74144718,
ABCB7	1	chrX	-	74273115	74376132	74273420,74280165,74282266,74285076,74288971,74289289,74290357,74291518,74293611,74293791,74295465,74296489,74318896,74332807,74334669,	74280058,74282163,74284905,74288842,74289126,74290200,74291344,74293524,74293703,74295197,74296357,74318777,74332721,74334589,74375940,
ZDHHC15	1	chrX	-	74588262	74743090	74592780,74599033,74637025,74641825,74644619,74649033,74649815,74651355,74670757,74698820,74725682,	74598955,74636922,74641699,74644487,74648913,74649783,74651286,74670637,74698726,74725656,74742724,
ATRX	1	chrX	-	76760356	77041755	76764107,76776394,76776976,76777866,76778879,76813116,76814317,76829823,76845410,76849319,76855049,76855289,76856033,76872198,76874449,76876000,76888872,76889200,76890194,76891547,76907843,76909690,76912143,76919047,76920267,76931793,76940085,76940498,76944420,76949426,76952192,76953123,76954117,76972720,	76776266,76776881,76777741,76778730,76812922,76814140,76829715,76845304,76849166,76854880,76855201,76855903,76872081,76874274,76875863,76888695,76889054,76890085,76891406,76907604,76909588,76912050,76918871,76920134,76931721,76937012,76940431,76944311,76949313,76952065,76953071,76954062,76972608,77041468,
ATP7A	1	chrX	+	77166199	77305892	77166332,77227258,77244227,77245454,77254181,77258733,77264760,77266749,77267171,77268609,77270250,77271378,77275895,77276576,77284941,77287080,77289319,77294480,77296231,77298286,77298932,77301069,	77227118,77243738,77244729,77253975,77258570,77264599,77266673,77266946,77268376,77270159,77271251,77275741,77276442,77284747,77286898,77289103,77294334,77296089,77298083,77298815,77300967,77301791,
BRWD3	1	chrX	-	79926353	80065187	79932862,79936998,79937593,79938127,79939661,79941035,79942502,79943624,79945345,79945591,79946672,79947477,79947649,79948550,79951489,79952362,79955563,79959092,79960345,79963002,79965076,79971749,79973258,79975155,79978286,79979375,79980566,79984404,79985519,79988995,79989717,79990696,79991587,79999752,80001228,80047451,80049271,80064097,80064541,80064803,	79936840,79937496,79937964,79939509,79940961,79942362,79943568,79945267,79945466,79946552,79947322,79947588,79948439,79951407,79952238,79955456,79958979,79960177,79962926,79964927,79971656,79973072,79974988,79978061,79979247,79980432,79984251,79985415,79988955,79989617,79990626,79991487,79999531,80001068,80047353,80049121,80064038,80064512,80064745,80064940,
SH3BGRL	1	chrX	+	80457442	80554046	80457744,80532668,80533910,	80532483,80533830,80552694,
RPS6KA6	1	chrX	-	83318984	83442915	83319410,83320119,83351319,83352856,83357206,83359665,83360884,83361495,83362048,83362733,83371295,83372156,83372462,83375035,83389827,83390218,83400565,83402066,83403131,83411199,83419395,	83319979,83351202,83352780,83357045,83359507,83360795,83361373,83361918,83362631,83371237,83372068,83372392,83374893,83389790,83390112,83400486,83401986,83403050,83411083,83419336,83442827,
HDX	0	chrX	-	83572882	83757461	83577022,83581308,83588850,83591888,83599465,83616620,83695593,83724583,83730405,	83581186,83588767,83591809,83599258,83616474,83695540,83723480,83730259,83757350,
APOOL	1	chrX	+	84258832	84343069	84258933,84301556,84306514,84309404,84310931,84322224,84329117,84329397,	84301452,84306395,84309350,84310833,84322133,84329004,84329280,84342596,
POF1B	0	chrX	-	84532402	84634748	84534432,84537323,84558494,84559477,84560916,84561339,84562282,84563222,84569512,84570740,84586085,84601048,84606457,84614635,84622771,84634500,	84537209,84558412,84559349,84560797,84561187,84562169,84563130,84569438,84570713,84585955,84600866,84606356,84614555,84622697,84634178,84634644,
CHM	1	chrX	-	85116185	85302566	85119826,85128217,85134068,85149289,85155714,85156193,85166343,85211383,85212980,85213982,85219057,85233895,85236813,85282561,	85128057,85133970,85149193,85155651,85156089,85166266,85211158,85212860,85213866,85218670,85233771,85236741,85282495,85302488,
KLHL4	1	chrX	+	86772752	86925050	86773318,86869047,86869573,86873131,86877423,86880796,86887434,86888911,86890775,86919935,	86868880,86869437,86872935,86877211,86880610,86887210,86888749,86890563,86919764,86921475,
FAM133A	1	chrX	+	92929012	92967273	92929273,92929751,	92929680,92964316,
TRMT2B	1	chrX	-	100264335	100307105	100265696,100274059,100274392,100275577,100276304,100277051,100278605,100290672,100292062,100293040,100296360,100297301,	100273960,100274273,100275476,100276090,100276957,100278459,100290602,100291963,100292906,100296306,100297031,100306773,
CENPI	0	chrX	+	100355426	100418670	100355689,100356285,100357400,100364580,100364987,100375439,100375773,100381787,100382255,100382654,100383825,100385062,100387296,100387445,100395749,100400188,100401266,100402800,100403150,100416558,	100356047,100357263,100364462,100364880,100375391,100375727,100381698,100382127,100382487,100383705,100384971,100387179,100387381,100395655,100400053,100401142,100402752,100402932,100416517,100417822,
